year,day,site,block,nutrient,geno,biomass,count
2014,61,A,5,Control,3,11.2271726386,16
2014,61,A,5,Control,5,11.8008039257,21
2014,61,A,5,Treatment,1,11.7261341191,16
2014,61,A,5,Treatment,3,12.7751914473,14
2014,61,A,5,Treatment,5,12.2831173513,19
2014,61,A,6,Control,1,9.3639734666,17
2014,61,A,6,Control,3,12.0808501006,20
2014,61,A,6,Control,5,13.3343371694,20
2014,61,A,6,Treatment,1,12.0534445864,17
2014,61,A,6,Treatment,3,11.8875389912,15
2014,61,A,6,Treatment,5,12.0611288827,18
2014,61,A,7,Control,1,9.1233431738,17
2014,61,A,7,Control,3,10.8943841497,14
2014,61,A,7,Control,5,10.7186355855,19
2014,61,A,7,Treatment,1,9.494914482,16
2014,61,A,7,Treatment,3,11.1867379727,21
2014,61,A,7,Treatment,5,10.9185423954,17
2014,61,A,8,Control,1,10.1052266962,16
2014,61,A,8,Control,3,9.9980786518,20
2014,61,A,8,Control,5,10.7209804271,14
2014,61,A,8,Treatment,1,11.685255134,18
2014,61,A,8,Treatment,3,12.3027703296,17
2014,61,A,8,Treatment,5,12.6945609521,16
2014,61,A,9,Control,1,10.4272500552,14
2014,61,A,9,Control,3,9.8223237049,19
2014,61,A,9,Control,5,12.8719769696,20
2014,61,A,9,Treatment,1,10.9569478714,14
2014,61,A,9,Treatment,3,12.6325888278,16
2014,61,A,9,Treatment,5,14.6312947916,22
2014,61,A,10,Control,1,12.1860642952,15
2014,61,A,10,Control,3,11.0557936895,18
2014,61,A,10,Control,5,12.3660144185,20
2014,61,A,10,Treatment,1,11.8075849663,17
2014,61,A,10,Treatment,3,15.0339205332,15
2014,61,A,10,Treatment,5,14.1560617637,19
2014,62,A,1,Control,1,10.6530503979,16
2014,62,A,1,Control,3,11.3201926674,18
2014,62,A,1,Control,5,12.166380325,21
2014,62,A,1,Treatment,1,11.5009444913,18
2014,62,A,1,Treatment,3,12.9612717897,18
2014,62,A,1,Treatment,5,13.3086766894,20
2014,62,A,2,Control,1,13.248433478,16
2014,62,A,2,Control,3,12.3644993195,19
2014,62,A,2,Control,5,12.3314967874,18
2014,62,A,2,Treatment,1,11.1973511196,18
2014,62,A,2,Treatment,3,13.7028582552,18
2014,62,A,2,Treatment,5,16.2347070568,16
2014,62,A,3,Control,1,12.2458868342,18
2014,62,A,3,Control,3,12.3904858932,17
2014,62,A,3,Control,5,13.211768071,20
2014,62,A,3,Treatment,1,11.7627361132,17
2014,62,A,3,Treatment,3,11.7929333298,16
2014,62,A,3,Treatment,5,13.6550484076,19
2014,62,A,4,Control,1,9.2179882437,13
2014,62,A,4,Control,3,10.7657051151,19
2014,62,A,4,Control,5,12.0596551687,18
2014,62,A,4,Treatment,1,12.0632884734,21
2014,62,A,4,Treatment,3,11.3785910498,21
2014,62,A,4,Treatment,5,10.6717067426,18
2014,62,A,5,Control,1,9.0241291969,18
2014,62,A,5,Control,3,12.4300590851,17
2014,62,A,5,Control,5,11.2772228668,20
2014,62,A,5,Treatment,1,11.6531204387,13
2014,62,A,5,Treatment,3,11.3063877849,19
2014,62,A,5,Treatment,5,12.5975346628,19
2014,62,A,6,Control,1,9.826774868,18
2014,62,A,6,Control,3,11.6498368081,18
2014,62,A,6,Control,5,11.1431659118,22
2014,62,A,6,Treatment,1,11.5724304971,17
2014,62,A,6,Treatment,3,11.5664982529,20
2014,62,A,6,Treatment,5,13.3676654715,18
2014,62,A,7,Control,1,8.6843194674,17
2014,62,A,7,Control,3,11.6342941273,20
2014,62,A,7,Control,5,10.2376065541,17
2014,62,A,7,Treatment,1,13.8993541863,18
2014,62,A,7,Treatment,3,12.9657335602,19
2014,62,A,7,Treatment,5,12.7481122461,18
2014,62,A,8,Control,1,9.8877496926,16
2014,62,A,8,Control,3,11.0980606082,20
2014,62,A,8,Control,5,10.9933413813,23
2014,62,A,8,Treatment,1,11.1980358133,16
2014,62,A,8,Treatment,3,12.5113752328,16
2014,62,A,8,Treatment,5,14.4771598773,21
2014,62,A,9,Control,1,9.3241614481,17
2014,62,A,9,Control,3,10.8468367069,15
2014,62,A,9,Control,5,13.1487376194,21
2014,62,A,9,Treatment,1,10.4504156549,18
2014,62,A,9,Treatment,3,14.5575857332,16
2014,62,A,9,Treatment,5,11.4582944328,20
2014,62,A,10,Control,1,10.3612748144,14
2014,62,A,10,Control,3,11.9877968087,16
2014,62,A,10,Control,5,12.9156025503,19
2014,62,A,10,Treatment,1,12.1366587344,18
2014,62,A,10,Treatment,3,12.2568023512,19
2014,62,A,10,Treatment,5,15.3211479618,18
2014,63,A,1,Control,1,9.7991083884,17
2014,63,A,1,Control,3,9.0715374293,20
2014,63,A,1,Control,5,11.3360452006,19
2014,63,A,1,Treatment,1,11.1886229937,19
2014,63,A,1,Treatment,3,11.7511471348,18
2014,63,A,1,Treatment,5,15.0178713872,20
2014,63,A,2,Control,1,11.4701108302,17
2014,63,A,2,Control,3,11.8427760489,17
2014,63,A,2,Control,5,13.7292741806,18
2014,63,A,2,Treatment,1,12.6327070436,15
2014,63,A,2,Treatment,3,14.8193528953,16
2014,63,A,2,Treatment,5,12.6995691566,17
2014,63,A,3,Control,1,12.0055213819,18
2014,63,A,3,Control,3,12.534564599,22
2014,63,A,3,Control,5,13.6841916589,20
2014,63,A,3,Treatment,1,12.8852551827,18
2014,63,A,3,Treatment,3,13.9231058094,21
2014,63,A,3,Treatment,5,12.8681760444,17
2014,63,A,4,Control,1,8.3253728392,17
2014,63,A,4,Control,3,10.020360574,18
2014,63,A,4,Control,5,10.2259305365,18
2014,63,A,4,Treatment,1,10.6794763269,18
2014,63,A,4,Treatment,3,12.5470809622,17
2014,63,A,4,Treatment,5,12.891494553,16
2014,63,A,5,Control,1,9.6249068748,19
2014,63,A,5,Control,3,10.5430605753,17
2014,63,A,5,Control,5,10.8006384288,20
2014,63,A,5,Treatment,1,10.122341514,21
2014,63,A,5,Treatment,3,13.3201053376,18
2014,63,A,5,Treatment,5,12.1404777558,15
2014,63,A,6,Control,1,9.2140284988,17
2014,63,A,6,Control,3,9.8845310059,18
2014,63,A,6,Control,5,11.1640321387,20
2014,63,A,6,Treatment,1,11.833774473,16
2014,63,A,6,Treatment,3,12.554024912,16
2014,63,A,6,Treatment,5,13.6751385218,19
2014,63,A,7,Control,1,10.901732929,15
2014,63,A,7,Control,3,9.9582384411,19
2014,63,A,7,Control,5,11.0116376504,20
2014,63,A,7,Treatment,1,11.3103731858,15
2014,63,A,7,Treatment,3,11.2229233907,17
2014,63,A,7,Treatment,5,13.4259356779,19
2014,63,A,8,Control,1,9.2567272056,17
2014,63,A,8,Control,3,11.2436166099,16
2014,63,A,8,Control,5,9.8172115031,19
2014,63,A,8,Treatment,1,12.0524048209,18
2014,63,A,8,Treatment,3,10.9283003731,18
2014,63,A,8,Treatment,5,13.4210119176,19
2014,63,A,9,Control,1,10.783864972,19
2014,63,A,9,Control,3,11.5493083158,17
2014,63,A,9,Control,5,12.2730371941,20
2014,63,A,9,Treatment,1,10.2174008642,18
2014,63,A,9,Treatment,3,11.5927871023,19
2014,63,A,9,Treatment,5,13.9328511,20
2014,63,A,10,Control,1,10.5764835122,13
2014,63,A,10,Control,3,12.5420682331,20
2014,63,A,10,Control,5,12.4069631901,21
2014,63,A,10,Treatment,1,10.7479576174,17
2014,63,A,10,Treatment,3,13.0097182524,19
2014,63,A,10,Treatment,5,14.2657268386,12
2014,64,A,1,Control,1,11.1473357553,15
2014,64,A,1,Control,3,11.1306612679,20
2014,64,A,1,Control,5,11.7734267085,19
2014,64,A,1,Treatment,1,11.7626959695,18
2014,64,A,1,Treatment,3,11.4828215999,17
2014,64,A,1,Treatment,5,11.6445209505,19
2014,64,A,2,Control,1,10.4749163431,17
2014,64,A,2,Control,3,12.3388114005,13
2014,64,A,2,Control,5,11.9571916917,19
2014,64,A,2,Treatment,1,14.0794145646,13
2014,64,A,2,Treatment,3,14.0809729077,18
2014,64,A,2,Treatment,5,15.4830492779,18
2014,64,A,3,Control,1,11.8314015654,18
2014,64,A,3,Control,3,12.5910114294,19
2014,64,A,3,Control,5,11.5112023803,21
2014,64,A,3,Treatment,1,9.4828342863,13
2014,64,A,3,Treatment,3,12.2459711254,17
2014,64,A,3,Treatment,5,13.9938226566,16
2014,64,A,4,Control,1,6.8533361812,16
2014,64,A,4,Control,3,10.931565302,21
2014,64,A,4,Control,5,11.4095334368,17
2014,64,A,4,Treatment,1,11.6869320241,16
2014,64,A,4,Treatment,3,12.0888570534,16
2014,64,A,4,Treatment,5,12.241837296,19
2014,64,A,5,Control,1,9.9544630483,20
2014,64,A,5,Control,3,11.5884547819,15
2014,64,A,5,Control,5,10.2560727335,20
2014,64,A,5,Treatment,1,11.7118247905,21
2014,64,A,5,Treatment,3,11.6810622952,17
2014,64,A,5,Treatment,5,13.5536800566,19
2014,64,A,6,Control,1,9.5169310289,15
2014,64,A,6,Control,3,10.2015504646,16
2014,64,A,6,Control,5,10.9312164091,16
2014,64,A,6,Treatment,1,10.8968585804,15
2014,64,A,6,Treatment,3,14.7533820651,18
2014,64,A,6,Treatment,5,11.6885255203,21
2014,64,A,7,Control,1,8.5711855535,16
2014,64,A,7,Control,3,11.3270675063,18
2014,64,A,7,Control,5,12.1909287823,19
2014,64,A,7,Treatment,1,10.1024574235,16
2014,64,A,7,Treatment,3,11.8686624832,18
2014,64,A,7,Treatment,5,12.2177414688,20
2014,64,A,8,Control,1,9.9210026221,17
2014,64,A,8,Control,3,11.5003228695,16
2014,64,A,8,Control,5,10.8183001063,17
2014,64,A,8,Treatment,1,11.2497642235,18
2014,64,A,8,Treatment,3,13.439726296,17
2014,64,A,8,Treatment,5,13.5404029841,21
2014,64,A,9,Control,1,8.5960301225,17
2014,64,A,9,Control,3,11.3664337784,21
2014,64,A,9,Control,5,13.2484409681,17
2014,64,A,9,Treatment,1,12.1900461546,16
2014,64,A,9,Treatment,3,11.1362820086,19
2014,64,A,9,Treatment,5,14.6948474158,17
2014,64,A,10,Control,1,8.2499661264,20
2014,64,A,10,Control,3,12.1436649751,18
2014,64,A,10,Control,5,13.3510421161,18
2014,64,A,10,Treatment,1,10.735305944,16
2014,64,A,10,Treatment,3,12.6305404653,19
2014,64,A,10,Treatment,5,14.9550736057,20
2014,65,A,1,Control,1,10.9310823089,19
2014,65,A,1,Control,3,10.5217628988,19
2014,65,A,1,Control,5,11.5582376548,16
2014,65,A,1,Treatment,1,11.7417491855,16
2014,65,A,1,Treatment,3,12.1576062016,16
2014,65,A,1,Treatment,5,14.0993595674,18
2014,65,A,2,Control,1,10.6364117355,15
2014,65,A,2,Control,3,11.1972094226,16
2014,65,A,2,Control,5,14.0472648659,19
2014,65,A,2,Treatment,1,12.153172912,18
2014,65,A,2,Treatment,3,15.7142527348,19
2014,65,A,2,Treatment,5,14.4697033577,20
2014,65,A,3,Control,1,10.992963486,20
2014,65,A,3,Control,3,11.4964989369,19
2014,65,A,3,Control,5,13.4294475924,22
2014,65,A,3,Treatment,1,13.1300686016,16
2014,65,A,3,Treatment,3,12.8553938122,16
2014,65,A,3,Treatment,5,13.3617613708,17
2014,65,A,4,Control,1,9.0953018533,18
2014,65,A,4,Control,3,11.6936327157,18
2014,65,A,4,Control,5,11.1764049725,20
2014,65,A,4,Treatment,1,9.9187578951,19
2014,65,A,4,Treatment,3,14.0110553489,16
2014,65,A,4,Treatment,5,12.0903455218,20
2014,65,A,5,Control,1,10.0108056466,18
2014,65,A,5,Control,3,10.5130797132,16
2014,65,A,5,Control,5,11.6828890818,19
2014,65,A,5,Treatment,1,11.0286791429,20
2014,65,A,5,Treatment,3,11.6540217204,14
2014,65,A,5,Treatment,5,12.7630566051,20
2014,65,A,6,Control,1,9.4273211378,17
2014,65,A,6,Control,3,12.5991936074,18
2014,65,A,6,Control,5,11.2067228232,22
2014,65,A,6,Treatment,1,10.4993983893,16
2014,65,A,6,Treatment,3,12.1503247422,20
2014,65,A,6,Treatment,5,13.5108412018,23
2014,65,A,7,Control,1,9.3494364984,16
2014,65,A,7,Control,3,12.5920455492,18
2014,65,A,7,Control,5,12.2833562126,19
2014,65,A,7,Treatment,1,11.5079257831,18
2014,65,A,7,Treatment,3,11.4511121949,17
2014,65,A,7,Treatment,5,12.4495157796,20
2014,65,A,8,Control,1,10.6561098638,14
2014,65,A,8,Control,3,10.7539000353,16
2014,65,A,8,Control,5,9.7485176913,20
2014,65,A,8,Treatment,1,10.8192453204,21
2014,65,A,8,Treatment,3,11.5888939574,19
2014,65,A,8,Treatment,5,11.070796113,17
2014,65,A,9,Control,1,10.0813536958,20
2014,65,A,9,Control,3,11.3829516071,19
2014,65,A,9,Control,5,13.2094979267,21
2014,65,A,9,Treatment,1,12.4978079076,14
2014,65,A,9,Treatment,3,12.0592641844,19
2014,65,A,9,Treatment,5,14.3620234037,18
2014,65,A,10,Control,1,11.2079488538,16
2014,65,A,10,Control,3,12.8848985059,19
2014,65,A,10,Control,5,13.3045036534,19
2014,65,A,10,Treatment,1,12.5542440573,16
2014,65,A,10,Treatment,3,12.9031746347,17
2014,65,A,10,Treatment,5,12.7220301067,17
2014,66,A,1,Control,1,12.8757125682,17
2014,66,A,1,Control,3,11.5063743603,19
2014,66,A,1,Control,5,12.5500130719,19
2014,66,A,1,Treatment,1,10.9468909447,20
2014,66,A,1,Treatment,3,12.6688287562,15
2014,66,A,1,Treatment,5,13.7373016324,23
2014,66,A,2,Control,1,11.360777008,23
2014,66,A,2,Control,3,12.480796178,21
2014,66,A,2,Control,5,14.6123368492,20
2014,66,A,2,Treatment,1,13.4712206293,16
2014,66,A,2,Treatment,3,13.3781493063,16
2014,66,A,2,Treatment,5,14.354874819,20
2014,66,A,3,Control,1,11.136566533,19
2014,66,A,3,Control,3,11.6488850265,22
2014,66,A,3,Control,5,13.280144006,16
2014,66,A,3,Treatment,1,13.273496411,16
2014,66,A,3,Treatment,3,12.6948266329,18
2014,66,A,3,Treatment,5,14.6367119553,16
2014,66,A,4,Control,1,10.0695356451,18
2014,66,A,4,Control,3,10.4879587447,13
2014,66,A,4,Control,5,10.7258296405,22
2014,66,A,4,Treatment,1,11.3758667582,20
2014,66,A,4,Treatment,3,10.8550093666,17
2014,66,A,4,Treatment,5,10.7160482323,18
2014,66,A,5,Control,1,9.0692167172,17
2014,66,A,5,Control,3,11.1336583328,19
2014,66,A,5,Control,5,13.181568657,16
2014,66,A,5,Treatment,1,11.7713418781,19
2014,66,A,5,Treatment,3,14.908556034,17
2014,66,A,5,Treatment,5,13.0967903945,20
2014,66,A,6,Control,1,10.6390935978,19
2014,66,A,6,Control,3,12.8229886142,21
2014,66,A,6,Control,5,10.4664006531,23
2014,66,A,6,Treatment,1,11.1953479365,16
2014,66,A,6,Treatment,3,11.8422694343,19
2014,66,A,6,Treatment,5,13.514594373,20
2014,66,A,7,Control,1,9.66548902,17
2014,66,A,7,Control,3,10.5416920495,18
2014,66,A,7,Control,5,13.0080318072,17
2014,66,A,7,Treatment,1,10.5787388883,20
2014,66,A,7,Treatment,3,11.3775911337,17
2014,66,A,7,Treatment,5,12.8975550356,16
2014,66,A,8,Control,1,9.3051534912,17
2014,66,A,8,Control,3,10.3918186768,18
2014,66,A,8,Control,5,12.3507404315,18
2014,66,A,8,Treatment,1,10.3620842351,16
2014,66,A,8,Treatment,3,11.574718749,15
2014,66,A,8,Treatment,5,11.8693312915,19
2014,66,A,9,Control,1,11.8651559281,14
2014,66,A,9,Control,3,10.3370027504,17
2014,66,A,9,Control,5,11.0573558013,19
2014,66,A,9,Treatment,1,12.897360175,18
2014,66,A,9,Treatment,3,13.4558921961,17
2014,66,A,9,Treatment,5,14.3868990099,17
2014,66,A,10,Control,1,12.0794374431,15
2014,66,A,10,Control,3,11.8087650622,18
2014,66,A,10,Control,5,11.3663440988,19
2014,66,A,10,Treatment,1,11.8488873593,19
2014,66,A,10,Treatment,3,13.6039267852,18
2014,66,A,10,Treatment,5,16.1613870792,16
2014,67,A,1,Control,1,9.1025849893,17
2014,67,A,1,Control,3,12.5003678136,16
2014,67,A,1,Control,5,13.1884875488,17
2014,67,A,1,Treatment,1,10.5790186332,17
2014,67,A,1,Treatment,3,11.8322424679,19
2014,67,A,1,Treatment,5,13.5466812461,17
2014,67,A,2,Control,1,10.458594574,18
2014,67,A,2,Control,3,12.7858939627,14
2014,67,A,2,Control,5,13.3606337263,17
2014,67,A,2,Treatment,1,12.0580650351,16
2014,67,A,2,Treatment,3,15.0402845313,17
2014,67,A,2,Treatment,5,14.2466333952,20
2014,67,A,3,Control,1,10.8869002336,16
2014,67,A,3,Control,3,12.8499199421,16
2014,67,A,3,Control,5,11.259537331,21
2014,67,A,3,Treatment,1,11.9125034751,18
2014,67,A,3,Treatment,3,13.8928348358,15
2014,67,A,3,Treatment,5,13.1182897278,17
2014,67,A,4,Control,1,9.3313447901,16
2014,67,A,4,Control,3,10.6952675078,18
2014,67,A,4,Control,5,10.9920568636,17
2014,67,A,4,Treatment,1,11.7427993171,18
2014,67,A,4,Treatment,3,12.502253615,20
2014,67,A,4,Treatment,5,12.1999894,22
2014,67,A,5,Control,1,8.8487882655,15
2014,67,A,5,Control,3,11.2962964829,21
2014,67,A,5,Control,5,12.0460213055,22
2014,67,A,5,Treatment,1,8.9418274369,15
2014,67,A,5,Treatment,3,12.7235365282,17
2014,67,A,5,Treatment,5,13.3552223535,19
2014,67,A,6,Control,1,9.9948703468,15
2014,67,A,6,Control,3,10.5218614024,16
2014,67,A,6,Control,5,11.267627832,21
2014,67,A,6,Treatment,1,9.7958434695,18
2014,67,A,6,Treatment,3,11.6382571938,20
2014,67,A,6,Treatment,5,12.3551285284,15
2014,67,A,7,Control,1,9.7048339681,16
2014,67,A,7,Control,3,10.8820821883,19
2014,67,A,7,Control,5,12.1884865646,17
2014,67,A,7,Treatment,1,11.1968160288,22
2014,67,A,7,Treatment,3,11.4876932209,19
2014,67,A,7,Treatment,5,14.4643593169,21
2014,67,A,8,Control,1,10.0129421768,18
2014,67,A,8,Control,3,10.2746822518,17
2014,67,A,8,Control,5,9.6076075743,17
2014,67,A,8,Treatment,1,11.1656023227,14
2014,67,A,8,Treatment,3,11.7939349099,18
2014,67,A,8,Treatment,5,13.0471183,17
2014,67,A,9,Control,1,9.1934076113,18
2014,67,A,9,Control,3,11.4891169817,19
2014,67,A,9,Control,5,13.2947610509,17
2014,67,A,9,Treatment,1,12.3000760909,16
2014,67,A,9,Treatment,3,12.3239941982,17
2014,67,A,9,Treatment,5,13.7593915835,16
2014,67,A,10,Control,1,11.7806404923,18
2014,67,A,10,Control,3,11.1140828637,21
2014,67,A,10,Control,5,11.9534656973,18
2014,67,A,10,Treatment,1,11.6112393773,19
2014,67,A,10,Treatment,3,13.6624808382,20
2014,67,A,10,Treatment,5,15.0297018605,15
2014,68,A,1,Control,1,9.5515166139,19
2014,68,A,1,Control,3,12.2768238148,21
2014,68,A,1,Control,5,11.1833891936,21
2014,68,A,1,Treatment,1,10.8595196128,18
2014,68,A,1,Treatment,3,12.6548126265,20
2014,68,A,1,Treatment,5,13.5947412113,17
2014,68,A,2,Control,1,12.3351097679,17
2014,68,A,2,Control,3,13.2511185827,19
2014,68,A,2,Control,5,15.4410263885,22
2014,68,A,2,Treatment,1,12.4956452753,16
2014,68,A,2,Treatment,3,13.6689327479,15
2014,68,A,2,Treatment,5,14.993073371,21
2014,68,A,3,Control,1,8.9799555804,17
2014,68,A,3,Control,3,12.38960886,18
2014,68,A,3,Control,5,13.5709024141,18
2014,68,A,3,Treatment,1,13.1314490354,15
2014,68,A,3,Treatment,3,13.210992628,18
2014,68,A,3,Treatment,5,14.7956772338,19
2014,68,A,4,Control,1,9.4942807876,17
2014,68,A,4,Control,3,8.9690585391,17
2014,68,A,4,Control,5,8.6356111585,20
2014,68,A,4,Treatment,1,11.8305479898,17
2014,68,A,4,Treatment,3,12.1586817564,19
2014,68,A,4,Treatment,5,15.7149170261,13
2014,68,A,5,Control,1,11.9263856938,18
2014,68,A,5,Control,3,12.1994222405,19
2014,68,A,5,Control,5,12.4371510717,17
2014,68,A,5,Treatment,1,12.8436868931,16
2014,68,A,5,Treatment,3,13.1142635598,16
2014,68,A,5,Treatment,5,12.9854634971,15
2014,68,A,6,Control,1,10.6939816724,18
2014,68,A,6,Control,3,12.0588687402,20
2014,68,A,6,Control,5,11.5216601971,18
2014,68,A,6,Treatment,1,10.6071785954,18
2014,68,A,6,Treatment,3,13.5323600311,17
2014,68,A,6,Treatment,5,14.5962084314,19
2014,68,A,7,Control,1,12.2407783886,16
2014,68,A,7,Control,3,12.4912842928,17
2014,68,A,7,Control,5,13.4361676797,19
2014,68,A,7,Treatment,1,12.8689229424,20
2014,68,A,7,Treatment,3,10.2643293761,18
2014,68,A,7,Treatment,5,14.0428712632,16
2014,68,A,8,Control,1,9.5769108241,19
2014,68,A,8,Control,3,9.8286102811,19
2014,68,A,8,Control,5,11.1891639751,18
2014,68,A,8,Treatment,1,12.7530494453,16
2014,68,A,8,Treatment,3,11.4313258197,16
2014,68,A,8,Treatment,5,13.7041077286,20
2014,68,A,9,Control,1,10.6706192591,18
2014,68,A,9,Control,3,12.5170880823,19
2014,68,A,9,Control,5,11.5648424379,19
2014,68,A,9,Treatment,1,11.8757095115,17
2014,68,A,9,Treatment,3,13.0843846776,18
2014,68,A,9,Treatment,5,15.7510859565,19
2014,68,A,10,Control,1,10.21551112,16
2014,68,A,10,Control,3,11.6986497242,20
2014,68,A,10,Control,5,13.6375560515,18
2014,68,A,10,Treatment,1,13.0361366691,15
2014,68,A,10,Treatment,3,14.3352672092,17
2014,68,A,10,Treatment,5,14.6209379401,22
2014,69,A,1,Control,1,11.5043424853,18
2014,69,A,1,Control,3,11.3706201866,22
2014,69,A,1,Control,5,13.4330690891,17
2014,69,A,1,Treatment,1,10.8845532924,17
2014,69,A,1,Treatment,3,13.3924349227,17
2014,69,A,1,Treatment,5,12.8769468412,16
2014,69,A,2,Control,1,10.1982102224,17
2014,69,A,2,Control,3,11.9365139642,20
2014,69,A,2,Control,5,12.6286056576,21
2014,69,A,2,Treatment,1,13.1280898931,14
2014,69,A,2,Treatment,3,14.2558205489,18
2014,69,A,2,Treatment,5,16.6218900703,19
2014,69,A,3,Control,1,10.9157741769,16
2014,69,A,3,Control,3,13.6962361589,15
2014,69,A,3,Control,5,13.5601272516,17
2014,69,A,3,Treatment,1,12.6934335046,17
2014,69,A,3,Treatment,3,13.0903536122,19
2014,69,A,3,Treatment,5,14.0768307926,21
2014,69,A,4,Control,1,9.0073443422,19
2014,69,A,4,Control,3,10.6212591739,17
2014,69,A,4,Control,5,11.4190700393,15
2014,69,A,4,Treatment,1,10.3555474662,15
2014,69,A,4,Treatment,3,11.2748721141,19
2014,69,A,4,Treatment,5,14.2177369647,22
2014,69,A,5,Control,1,9.2779512849,15
2014,69,A,5,Control,3,11.6480016151,20
2014,69,A,5,Control,5,11.2856763978,19
2014,69,A,5,Treatment,1,10.9990078873,19
2014,69,A,5,Treatment,3,12.4482219857,17
2014,69,A,5,Treatment,5,10.9938875608,15
2014,69,A,6,Control,1,10.5632224472,19
2014,69,A,6,Control,3,11.0696283554,19
2014,69,A,6,Control,5,11.5800751107,18
2014,69,A,6,Treatment,1,9.4665983636,18
2014,69,A,6,Treatment,3,11.7074137455,14
2014,69,A,6,Treatment,5,12.5703664053,17
2014,69,A,7,Control,1,11.0985439077,19
2014,69,A,7,Control,3,10.6073474708,19
2014,69,A,7,Control,5,8.7503237513,21
2014,69,A,7,Treatment,1,10.2284104785,17
2014,69,A,7,Treatment,3,12.3800863161,18
2014,69,A,7,Treatment,5,11.2995990284,19
2014,69,A,8,Control,1,10.9724405734,18
2014,69,A,8,Control,3,11.1455544537,16
2014,69,A,8,Control,5,12.1219923628,19
2014,69,A,8,Treatment,1,12.9606222647,21
2014,69,A,8,Treatment,3,12.6473850128,18
2014,69,A,8,Treatment,5,12.8837313386,18
2014,69,A,9,Control,1,9.5266782029,20
2014,69,A,9,Control,3,9.0893864629,19
2014,69,A,9,Control,5,12.0207447661,16
2014,69,A,9,Treatment,1,12.6223443463,18
2014,69,A,9,Treatment,3,13.2979893595,19
2014,69,A,9,Treatment,5,15.8632262601,16
2014,69,A,10,Control,1,10.9317336059,19
2014,69,A,10,Control,3,11.7288898646,17
2014,69,A,10,Control,5,12.0149391713,18
2014,69,A,10,Treatment,1,11.6059970363,17
2014,69,A,10,Treatment,3,16.5348221197,18
2014,69,A,10,Treatment,5,15.2033922804,20
2014,70,A,1,Control,1,11.584669045,19
2014,70,A,1,Control,3,11.2787693483,15
2014,70,A,1,Control,5,12.6618140612,17
2014,70,A,1,Treatment,1,11.4858281056,18
2014,70,A,1,Treatment,3,14.5120086656,20
2014,70,A,1,Treatment,5,13.1811209614,20
2014,70,A,2,Control,1,12.0214329561,17
2014,70,A,2,Control,3,11.5953824247,19
2014,70,A,2,Control,5,12.6613827141,17
2014,70,A,2,Treatment,1,13.1878142076,18
2014,70,A,2,Treatment,3,14.2679938676,21
2014,70,A,2,Treatment,5,14.5260779618,19
2014,70,A,3,Control,1,10.9642138412,20
2014,70,A,3,Control,3,12.2094671249,19
2014,70,A,3,Control,5,12.2375865808,20
2014,70,A,3,Treatment,1,11.2429212355,14
2014,70,A,3,Treatment,3,15.8393478834,17
2014,70,A,3,Treatment,5,13.2454116537,18
2014,70,A,4,Control,1,9.3670928443,18
2014,70,A,4,Control,3,10.5228342469,17
2014,70,A,4,Control,5,11.2679488025,19
2014,70,A,4,Treatment,1,10.8988559162,17
2014,70,A,4,Treatment,3,11.6355024311,17
2014,70,A,4,Treatment,5,14.0556089533,15
2014,70,A,5,Control,1,9.1941487351,18
2014,70,A,5,Control,3,12.5867693423,14
2014,70,A,5,Control,5,12.3160759332,18
2014,70,A,5,Treatment,1,9.0820510632,18
2014,70,A,5,Treatment,3,11.6170080095,22
